"cluster","gene","avg_log2FC","p_val_adj"
"Stellate_Fibroblast","Lgals3bp",1.11375175265386,1.53050665379847e-21
"Stellate_Fibroblast","Dpysl2",1.49516576748072,1.54918711560069e-21
"Stellate_Fibroblast","Gkap1",0.816090176642154,1.62543766518037e-21
"Stellate_Fibroblast","Clec1b",0.752053395539859,1.92763959846626e-21
"Stellate_Fibroblast","Serinc3",0.81820846797893,2.13322344761748e-21
"Stellate_Fibroblast","Rab3il1",1.43009932451132,2.21832670606178e-21
"Stellate_Fibroblast","Dennd6a",0.815647955015906,2.38557110868369e-21
"Stellate_Fibroblast","Rsu1",1.27427690186819,2.79471855789337e-21
"Stellate_Fibroblast","Fam219a",1.4225329868004,3.02116626325679e-21
"Stellate_Fibroblast","Mbd1",1.2785160505024,3.24489419456225e-21
"Stellate_Fibroblast","Sgpp1",0.838580327666619,3.31903092445129e-21
"Stellate_Fibroblast","Ptpn12",0.884815198330157,3.4508417757564e-21
"Stellate_Fibroblast","Kdelr2",0.982686897959729,3.96997313525084e-21
"Stellate_Fibroblast","Nectin2",1.36084555368646,4.29608430844834e-21
"Stellate_Fibroblast","Gpatch2",1.17292075948955,4.41827275390465e-21
"Stellate_Fibroblast","Cyp20a1",1.74810409690663,4.42935415949291e-21
"Stellate_Fibroblast","Bicd2",1.04905357735139,7.70300643653295e-21
"Stellate_Fibroblast","Cttnbp2nl",1.13595386039504,7.72296481638309e-21
"Stellate_Fibroblast","Lamp2",0.78128894531372,7.89904108855843e-21
"Stellate_Fibroblast","Clec2d",0.955127467590164,9.35515031543778e-21
"Stellate_Fibroblast","Cxcl12",4.23818668855565,9.62112336006888e-21
"Stellate_Fibroblast","Ddx17",0.939501265314857,9.95809890500246e-21
"Stellate_Fibroblast","Mb21d2",1.0711264365301,1.12319643253996e-20
"Stellate_Fibroblast","Fyn",0.882272568491108,1.34089749137056e-20
"Stellate_Fibroblast","Ly6a",1.10217779905984,1.54849817392794e-20
"Stellate_Fibroblast","Arhgef5",1.06838631592363,1.72098998381957e-20
"Stellate_Fibroblast","Hic1",1.50754303414,1.74698452494604e-20
"Stellate_Fibroblast","Tnfrsf1a",1.02624623429752,1.83850812765883e-20
"Stellate_Fibroblast","Ttc39b",0.969883846984012,1.89952055158486e-20
"Stellate_Fibroblast","Entpd1",1.7029477766628,1.91724263544497e-20
"Stellate_Fibroblast","Mcfd2",1.02045690783852,2.27018832201879e-20
"Stellate_Fibroblast","Oaz2",1.00048202087192,2.88608899657792e-20
"Stellate_Fibroblast","Add3",0.923896716240279,3.25765665672086e-20
"Stellate_Fibroblast","Efcab14",1.03077791586578,3.28620041082334e-20
"Stellate_Fibroblast","Itm2c",1.1074669503971,3.83386075335641e-20
"Stellate_Fibroblast","Atp2a2",1.17734645710888,4.23755878640884e-20
"Stellate_Fibroblast","Emc10",0.972689035815039,4.31050657131375e-20
"Stellate_Fibroblast","Mtus1",0.786877409840864,4.56315487928501e-20
"Stellate_Fibroblast","Tmem176b",1.08751640408344,5.21151109705177e-20
"Stellate_Fibroblast","Arl15",1.1843627306173,5.32154548864739e-20
"Stellate_Fibroblast","Smad5",1.67035914609415,6.68608045914026e-20
"Stellate_Fibroblast","Gna11",0.943869603288767,7.09926344758147e-20
"Stellate_Fibroblast","Xiap",0.8569387647434,7.11751598920878e-20
"Stellate_Fibroblast","Dync1h1",0.922440844806726,7.25089436111709e-20
"Stellate_Fibroblast","Cxcl16",0.733555771375258,9.31609751581348e-20
"Stellate_Fibroblast","Zeb1",0.793827444328356,9.86955096648103e-20
"Stellate_Fibroblast","Capn2",1.02253231260613,1.16227097717563e-19
"Stellate_Fibroblast","Tprgl",0.961067939490401,1.20038054998837e-19
"Stellate_Fibroblast","Trim35",1.41406169068489,1.38341188636129e-19
"Stellate_Fibroblast","Vat1",0.989573070183691,1.43347592720036e-19
"Stellate_Fibroblast","Mdfic",0.948500387876619,1.43559206358986e-19
"Stellate_Fibroblast","Mical2",1.42703225060291,1.43705528947132e-19
"Stellate_Fibroblast","Fez2",1.04206927449109,1.53267812234393e-19
"Stellate_Fibroblast","Cbx5",1.04329416824626,1.59575848759154e-19
"Stellate_Fibroblast","Clip1",0.880343917737629,1.61085159642718e-19
"Stellate_Fibroblast","Kctd10",1.06735974433069,1.62195252554013e-19
"Stellate_Fibroblast","Asap1",1.25300089136108,1.99671257049818e-19
"Stellate_Fibroblast","Aass",0.735880494822794,2.03561151470892e-19
"Stellate_Fibroblast","Tulp4",0.900078183565824,2.08887102982804e-19
"Stellate_Fibroblast","Armcx3",1.04926745022142,2.23808043640261e-19
"Stellate_Fibroblast","Mapk3",1.02424067645213,2.68110531888773e-19
"Stellate_Fibroblast","Ahnak",0.738178318393724,2.80944910234139e-19
"Stellate_Fibroblast","Ubr1",1.32223263307498,2.99493447308876e-19
"Stellate_Fibroblast","H2-K1",0.784839958286982,3.0310622043609e-19
"Stellate_Fibroblast","Tasor",0.851325898796779,3.64212027452642e-19
"Stellate_Fibroblast","Add1",1.04000569023043,3.66888417753268e-19
"Stellate_Fibroblast","Srgap2",0.82357841530298,4.38337142330583e-19
"Stellate_Fibroblast","Il11ra1",1.6524117934611,4.71825620058488e-19
"Stellate_Fibroblast","Tmem184b",1.26847786241556,4.92358447147988e-19
"Stellate_Fibroblast","Itga6",1.34622227565413,5.10053813259984e-19
"Stellate_Fibroblast","Itpkb",0.89589765092124,5.2325123468614e-19
"Stellate_Fibroblast","Itgb3",1.2708447239439,5.40405291869541e-19
"Stellate_Fibroblast","Wars",1.3665586352501,5.47826881160884e-19
"Stellate_Fibroblast","Agfg2",0.942880483277297,5.4895089356067e-19
"Stellate_Fibroblast","Irgm2",1.25916557838975,5.89633511063067e-19
"Stellate_Fibroblast","Cpne8",2.08907095691945,6.12942554596429e-19
"Stellate_Fibroblast","Rfk",0.664225666486383,6.1555255213369e-19
"Stellate_Fibroblast","Sp100",0.898556675593176,6.15773868947358e-19
"Stellate_Fibroblast","Cdc42ep4",1.21821410756178,6.82341026222825e-19
"Stellate_Fibroblast","Spred1",1.14393931422328,7.07653917311522e-19
"Stellate_Fibroblast","2200002D01Rik",0.838599503492588,7.96722679679008e-19
"Stellate_Fibroblast","Pja2",0.887698903503084,8.0707850765982e-19
"Stellate_Fibroblast","Klf3",0.832068207772302,8.30256308483714e-19
"Stellate_Fibroblast","Emc3",0.867462408388171,8.35542892900884e-19
"Stellate_Fibroblast","Zfpm1",1.3101339202043,9.26636674407447e-19
"Stellate_Fibroblast","Shroom2",1.13178616461744,9.34523452797704e-19
"Stellate_Fibroblast","Atp2c1",0.979829466526451,9.44000568743261e-19
"Stellate_Fibroblast","Gopc",0.828059993143107,9.86345769011594e-19
"Stellate_Fibroblast","Smpd1",1.39528646621481,1.07053981330202e-18
"Stellate_Fibroblast","Tuba1a",1.46185093578289,1.09171689994166e-18
"Stellate_Fibroblast","Ppp1r2",0.737161731580945,1.18267122471036e-18
"Stellate_Fibroblast","Tpm1",1.64069160125275,1.27289295233948e-18
"Stellate_Fibroblast","Serpinb9",0.912495576670326,1.29409204215975e-18
"Stellate_Fibroblast","Socs5",1.63255428856792,1.30586271931774e-18
"Stellate_Fibroblast","Scmh1",1.91605814499701,1.42570317044386e-18
"Stellate_Fibroblast","Cd36",0.76434675807858,1.57872413531964e-18
"Stellate_Fibroblast","Sec62",0.817112567074541,1.66772050779656e-18
"Stellate_Fibroblast","Ltbr",1.20592657511968,1.75849636052138e-18
"Stellate_Fibroblast","Copg1",1.02427754106666,1.78824042381244e-18
"Stellate_Fibroblast","Ncstn",1.5158774580602,1.8529435733096e-18
"Stellate_Fibroblast","Rras2",1.29288039304775,2.13607057323215e-18
"Stellate_Fibroblast","Slk",0.965089425349556,2.29423259634992e-18
"Stellate_Fibroblast","Bag5",1.22325089501049,2.3982146055583e-18
"Stellate_Fibroblast","Tmem245",1.03132556797798,2.49972845709018e-18
"Stellate_Fibroblast","Mga",0.799527750287501,2.66365669748105e-18
"Stellate_Fibroblast","Etnk1",0.878415037266002,2.8621346418884e-18
"Stellate_Fibroblast","Rpa1",1.38204485285025,3.03022490102406e-18
"Stellate_Fibroblast","Trio",0.997681426092834,3.05457499273571e-18
"Stellate_Fibroblast","Anxa3",1.22382904871768,3.96462021605424e-18
"Stellate_Fibroblast","Cttn",1.15745596080633,4.1578445299207e-18
"Stellate_Fibroblast","Ppp3ca",0.914977275213242,4.19668020460565e-18
"Stellate_Fibroblast","Tax1bp3",1.09127114179313,4.27802241696299e-18
"Stellate_Fibroblast","Bst2",0.7381677790984,4.69613657332798e-18
"Stellate_Fibroblast","Selenop",0.727910642585806,5.80383943494453e-18
"Stellate_Fibroblast","Ttc3",1.05973122174117,5.88896252175695e-18
"Stellate_Fibroblast","Map4k3",1.06788718192355,6.4358103014416e-18
"Stellate_Fibroblast","Smad1",0.724751358698782,6.46098963090839e-18
"Stellate_Fibroblast","Casd1",1.19412198146725,7.48576546375171e-18
"Stellate_Fibroblast","Mafg",0.728382473818886,8.31262764602748e-18
"Stellate_Fibroblast","Pdlim5",1.13090519328843,9.88199395208628e-18
"Stellate_Fibroblast","Emc7",1.13157627780575,1.2512913826244e-17
"Stellate_Fibroblast","Sema4c",1.31752582239228,1.26236929739489e-17
"Stellate_Fibroblast","Hgf",1.90082322439614,1.40652943031426e-17
"Stellate_Fibroblast","Arfip1",1.17742137380538,1.48639106264034e-17
"Stellate_Fibroblast","Atxn1",1.05203240379141,1.48723776290358e-17
"Stellate_Fibroblast","Ldb1",0.915323983485859,1.51113774782306e-17
"Stellate_Fibroblast","Vezf1",0.870021022232955,1.66207097558807e-17
"Stellate_Fibroblast","Lrp6",1.00350742206031,1.69791912712814e-17
"Stellate_Fibroblast","Prkce",0.826563649710484,2.10824247851622e-17
"Stellate_Fibroblast","Map4",0.853107449371477,2.12754219059252e-17
"Stellate_Fibroblast","Cmtm6",1.0444430069697,2.34731179786087e-17
"Stellate_Fibroblast","Arnt",0.893402593077462,2.68178421058945e-17
"Stellate_Fibroblast","Setx",1.29291235374227,2.80373657020545e-17
"Stellate_Fibroblast","Mt2",2.04344945552177,3.05212838801863e-17
"Stellate_Fibroblast","Atrx",0.780998826231105,3.08074508469107e-17
"Stellate_Fibroblast","Zmiz1",0.865542421677556,3.09614878101875e-17
"Stellate_Fibroblast","Cyp2d22",1.48296820337541,3.16472528549374e-17
"Stellate_Fibroblast","Ets1",0.700524379925025,3.30550382205414e-17
"Stellate_Fibroblast","Efna1",0.681220193247424,4.37142682210635e-17
"Stellate_Fibroblast","Serinc1",0.88049994953855,4.43312992190072e-17
"Stellate_Fibroblast","Tagln2",0.739460124512519,4.47021034354025e-17
"Stellate_Fibroblast","Slc25a4",1.15644214109865,4.5103172818024e-17
"Stellate_Fibroblast","Slc39a1",1.08935114840398,4.63751896340569e-17
"Stellate_Fibroblast","Zdhhc17",1.31662190805503,4.78732521713915e-17
"Stellate_Fibroblast","Mgat2",1.08420954444077,5.21203487507801e-17
"Stellate_Fibroblast","Tacc1",0.810413826336122,5.22074291866123e-17
"Stellate_Fibroblast","Nbdy",1.53001956098354,5.27437674933756e-17
"Stellate_Fibroblast","Fam117b",1.08237453296408,5.78009803666601e-17
"Stellate_Fibroblast","Bnip2",0.7306948501847,6.3926651550016e-17
"Stellate_Fibroblast","Tmem63a",1.12916865734768,6.54054969431409e-17
"Stellate_Fibroblast","Galnt2",1.15474785732883,6.8432389331377e-17
"Stellate_Fibroblast","Tmed4",1.17824611722385,6.98068501633179e-17
"Stellate_Fibroblast","Gng12",0.636184981066639,6.99532685700251e-17
"Stellate_Fibroblast","Plcg1",0.817132220212419,7.4354839085434e-17
"Stellate_Fibroblast","Fus",0.896631170599871,8.05075953967084e-17
"Stellate_Fibroblast","Stim2",0.998484958788091,8.6600486648763e-17
"Stellate_Fibroblast","Mtss1",0.681019528554572,1.18270670192326e-16
"Stellate_Fibroblast","Esyt2",0.949242173710335,1.21447723797484e-16
"Stellate_Fibroblast","Il13ra1",0.999537975701329,1.21816576021164e-16
"Stellate_Fibroblast","Syne2",1.81425921296033,1.21901863157082e-16
"Stellate_Fibroblast","Hfe",0.913583412455108,1.27331628602617e-16
"Stellate_Fibroblast","Ttc14",0.776407713775753,1.30233854872635e-16
"Stellate_Fibroblast","Pcmtd1",0.685162008279701,1.37323248077662e-16
"Stellate_Fibroblast","Eif4e3",1.21922902750206,1.47810639507367e-16
"Stellate_Fibroblast","Arf2",1.02357583578811,1.54657270218103e-16
"Stellate_Fibroblast","Parva",0.86225956108977,1.59680162225374e-16
"Stellate_Fibroblast","Tspan3",1.73731199276685,1.61936346881704e-16
"Stellate_Fibroblast","Exoc4",1.08247184667265,1.63006757026668e-16
"Stellate_Fibroblast","Sec63",0.877919721619272,1.74407091670456e-16
"Stellate_Fibroblast","Slc35b3",0.935431576246306,1.87777440399371e-16
"Stellate_Fibroblast","Glmp",1.08150283718083,1.94657952019373e-16
"Stellate_Fibroblast","Gm4951",0.639742940478065,1.94744223303581e-16
"Stellate_Fibroblast","Piezo1",1.20011245084551,1.95397416970444e-16
"Stellate_Fibroblast","Cbfa2t3",0.971069133942864,2.00868559597676e-16
"Stellate_Fibroblast","Golim4",1.23082667965903,2.06701311660126e-16
"Stellate_Fibroblast","Prkar1a",0.759128706703351,2.33025920437599e-16
"Stellate_Fibroblast","AC149090.1",0.651409047942985,2.84423435070063e-16
"Stellate_Fibroblast","Atp1b3",0.62607563313458,2.94187320164105e-16
"Stellate_Fibroblast","Tpm4",0.850571251236999,3.00529951087062e-16
"Stellate_Fibroblast","Cxcl10",0.943903080145806,3.22877974679151e-16
"Stellate_Fibroblast","Nrip1",0.940768108063019,3.31418961844417e-16
"Stellate_Fibroblast","Qk",0.721826692839089,3.77201893093029e-16
"Stellate_Fibroblast","Tsc22d1",0.836159961709065,3.86429323884454e-16
"Stellate_Fibroblast","Ptpra",0.872248075054844,4.13137522050472e-16
"Stellate_Fibroblast","Tmem106a",0.771352286347882,5.39934516033924e-16
"Stellate_Fibroblast","Atf7",0.887961706926565,5.49889185121115e-16
"Stellate_Fibroblast","Lyve1",0.891472960774934,6.0365007484115e-16
"Stellate_Fibroblast","Smurf2",0.768257348191064,6.82773477092679e-16
"Stellate_Fibroblast","Irf2bpl",1.00160864492319,6.89894253717093e-16
"Stellate_Fibroblast","Cdk17",0.781961030264324,9.11899336637029e-16
"Stellate_Fibroblast","Nr1d1",1.25135341096007,9.30915561999852e-16
"Stellate_Fibroblast","Itpr2",0.946758550538708,9.62599653668874e-16
"Stellate_Fibroblast","Spred2",1.17602263944862,1.04659526514538e-15
"Stellate_Fibroblast","Mfsd14b",0.901091509756658,1.05071982950715e-15
"Stellate_Fibroblast","Atxn2",0.795271629742742,1.06621095508973e-15
"Stellate_Fibroblast","Phf21a",0.932659182224242,1.10468794784719e-15
"Stellate_Fibroblast","Pcmtd2",0.943904265763559,1.15375142359818e-15
"Stellate_Fibroblast","Tmem165",1.13079798778131,1.19860927940368e-15
"Stellate_Fibroblast","St3gal5",0.635510017578534,1.20753269972329e-15
"Stellate_Fibroblast","Zswim6",0.921915760831142,1.51647683179227e-15
"Stellate_Fibroblast","Atp6ap1",0.96816749288315,1.94265515157624e-15
"Stellate_Fibroblast","Dcbld1",0.926246059424041,1.94487477971521e-15
"Stellate_Fibroblast","Bok",1.05090692504802,2.00792586872323e-15
"Stellate_Fibroblast","4930503L19Rik",1.07058958437456,2.02053342861322e-15
"Stellate_Fibroblast","Tnpo1",0.863280870059361,2.10534261639012e-15
"Stellate_Fibroblast","Rabgap1",0.757299813728965,2.18130584546728e-15
"Stellate_Fibroblast","Ubn2",0.89130228468686,2.4039744342342e-15
"Stellate_Fibroblast","H2-Q6",0.73127787108985,2.41616592171253e-15
"Stellate_Fibroblast","Ywhab",0.753066752728562,2.44846453939257e-15
"Stellate_Fibroblast","Rab22a",1.10336148838592,2.50731679946499e-15
"Stellate_Fibroblast","Exoc5",0.8458784808556,2.54042810082839e-15
"Stellate_Fibroblast","Trim2",0.642319103757147,2.60217523504576e-15
"Stellate_Fibroblast","Fam102b",1.18161010690732,2.66390647608071e-15
"Stellate_Fibroblast","Fmnl3",1.22993129480824,2.75763640723573e-15
"Stellate_Fibroblast","Tcf12",0.672199546260343,2.86737955343514e-15
"Stellate_Fibroblast","Nf1",1.0009614642673,2.94001317437429e-15
"Stellate_Fibroblast","Gsk3b",0.727872578182219,3.06574316518506e-15
"Stellate_Fibroblast","Pdia4",0.945630698956377,3.24055650578771e-15
"Stellate_Fibroblast","Bcl9l",1.03217513641714,3.34904033517568e-15
"Stellate_Fibroblast","Myadm",0.841260741183611,3.44237432169127e-15
"Stellate_Fibroblast","Mark4",1.20866355834791,3.54199062164121e-15
"Stellate_Fibroblast","Enpep",1.11280807382342,3.87336406390897e-15
"Stellate_Fibroblast","Exoc6b",1.25170014477133,3.88805088194691e-15
"Stellate_Fibroblast","Canx",0.787409437910943,3.97607600282723e-15
"Stellate_Fibroblast","Eps15",0.799782652710044,4.17957880329669e-15
"Stellate_Fibroblast","Tmem59",0.812417501609466,4.58240911720835e-15
"Stellate_Fibroblast","Anxa2",0.6893552893657,4.68047002642756e-15
"Stellate_Fibroblast","Kctd17",1.20181410173381,5.01777730514468e-15
"Stellate_Fibroblast","Fam126b",0.747446211638809,5.42977062100707e-15
"Stellate_Fibroblast","Chd6",0.880078255005023,5.71416428631617e-15
"Stellate_Fibroblast","Tspan14",1.09254263299975,5.82399364332956e-15
"Stellate_Fibroblast","Ybx3",0.844382466871547,6.19008199193751e-15
"Stellate_Fibroblast","4932438A13Rik",0.821581401811479,7.26314995285073e-15
"Stellate_Fibroblast","Slc9a1",1.29324727000015,7.63828796041505e-15
"Stellate_Fibroblast","Lats1",1.48419583388141,7.74536732802372e-15
"Stellate_Fibroblast","Hlx",1.16779688089348,8.04716412221072e-15
"Stellate_Fibroblast","Nenf",0.960098100508591,9.5937901820304e-15
"Stellate_Fibroblast","Mef2a",0.80709117940339,9.78487099758318e-15
"Stellate_Fibroblast","Socs2",1.03517502961677,1.05245091737694e-14
"Stellate_Fibroblast","Rras",0.95009507453722,1.08533147605914e-14
"Stellate_Fibroblast","Lmtk2",1.03708060785395,1.10524645216672e-14
"Stellate_Fibroblast","Gtf2i",0.659335172278358,1.10655944474076e-14
"Stellate_Fibroblast","Camk2n1",0.584988378019345,1.11772995889261e-14
"Stellate_Fibroblast","Nod1",1.19125730505629,1.12240494518862e-14
"Stellate_Fibroblast","Pelo",1.26265988071398,1.20645998592665e-14
"Stellate_Fibroblast","Cyth3",0.781210310943254,1.28324231327534e-14
"Stellate_Fibroblast","Lrch3",1.2812434710779,1.38798673177649e-14
"Stellate_Fibroblast","Trim24",0.888144308683506,1.75888601438884e-14
"Stellate_Fibroblast","Rin2",0.7738143488718,1.77013096526768e-14
"Stellate_Fibroblast","Sun1",1.23509160586654,2.13076844987393e-14
"Stellate_Fibroblast","Zfp260",1.11777878095753,2.18306509285484e-14
"Stellate_Fibroblast","Tfdp2",1.09239367911905,2.19673037832417e-14
"Stellate_Fibroblast","Clptm1",0.904021229473556,2.24755677606323e-14
"Stellate_Fibroblast","Stxbp5",1.20113626062212,2.33580789143449e-14
"Stellate_Fibroblast","Tbc1d9b",1.16426515343726,2.34262954328891e-14
"Stellate_Fibroblast","Hipk3",0.649783702997784,2.35706555960634e-14
"Stellate_Fibroblast","Rybp",0.896275876207334,2.57716516767118e-14
"Stellate_Fibroblast","Cald1",0.709557574396215,2.66552151713935e-14
"Stellate_Fibroblast","Acap2",1.00613597328833,2.7640711928169e-14
"Stellate_Fibroblast","Ankrd40",0.871068249780502,2.96696518408836e-14
"Stellate_Fibroblast","Ctso",0.721512891834459,2.99807226240395e-14
"Stellate_Fibroblast","Fgfr1",1.43184042688746,3.05897588807294e-14
"Stellate_Fibroblast","Dpy19l4",0.985186493193604,3.12019831722497e-14
"Stellate_Fibroblast","Msantd4",1.47622385541837,3.13998469538079e-14
"Stellate_Fibroblast","Ttc7b",0.972841424287914,3.2809506903639e-14
"Stellate_Fibroblast","Tcp11l2",0.813014642561051,3.28505368764178e-14
"Stellate_Fibroblast","Rab27a",0.939132489597983,3.43253897665841e-14
"Stellate_Fibroblast","Rere",0.770848767541811,3.44183664591736e-14
"Stellate_Fibroblast","Atp9b",0.858398388413134,3.99324510610972e-14
"Stellate_Fibroblast","Maged1",0.992216808648945,4.1757553138915e-14
"Stellate_Fibroblast","Gimap4",0.613587350216122,4.42696277897666e-14
"Stellate_Fibroblast","Inppl1",0.984090461759939,4.49422049227303e-14
"Stellate_Fibroblast","Tecpr1",0.639505685880323,4.82971809296504e-14
"Stellate_Fibroblast","Slc17a5",1.05437169620364,5.02774419661862e-14
"Stellate_Fibroblast","Map7d1",0.83603756142809,5.1834756556229e-14
"Stellate_Fibroblast","Zmym5",0.556511687109659,5.25156166083117e-14
"Stellate_Fibroblast","Fubp3",1.20582000140375,5.26191546594827e-14
"Stellate_Fibroblast","Tnrc18",0.916262880238656,5.33923143914033e-14
"Stellate_Fibroblast","Ogt",0.690654100699899,5.35623066603848e-14
"Stellate_Fibroblast","Alg10b",1.0317162185083,5.40593703879414e-14
"Stellate_Fibroblast","Ccdc127",1.2509709338543,5.6661961442396e-14
"Stellate_Fibroblast","Cnr2",1.33188395847397,5.7112524557652e-14
"Stellate_Fibroblast","Ggps1",1.24913670217227,5.93029052721257e-14
"Stellate_Fibroblast","Slc38a2",0.78497018172211,6.73391839693615e-14
"Stellate_Fibroblast","Stx12",0.911730634642984,7.12277270972874e-14
"Stellate_Fibroblast","Slc50a1",0.920417588280226,7.17961867095317e-14
"Stellate_Fibroblast","H2-T23",0.835650289754879,7.44127790442548e-14
"Stellate_Fibroblast","Pdgfb",1.93605849263566,8.27010883475679e-14
"Stellate_Fibroblast","Itga5",1.50778954784351,8.38415401160639e-14
"Stellate_Fibroblast","Ppp1r12c",0.705137962564317,8.55639763503426e-14
